Date,return,volatility,SADF,buyRate,trend,label
2004-07-31,-0.06635660387155823,0.05874852621733049,0.4150422302771542,0.5030835763655096,4.706403379324308,1.0
2004-08-31,0.08873132295057214,0.05970686142068016,0.0,0.6975602432379627,3.962916460146649,1.0
2004-09-30,0.038475203235719256,0.062369034457067,0.0,0.5586069853331456,3.9970811802996415,1.0
2004-10-31,-0.00029941375011846333,0.060265861752977226,0.0,0.44685639859364756,9.459127860713101,1.0
2004-11-30,0.05047483870653146,0.05737833356949254,0.0,0.5375697325578854,5.002074848074168,1.0
2004-12-31,0.02013619484435614,0.05649318863072535,0.0,0.5471280400572246,4.774306237482136,1.0
2005-01-31,0.04023248245837989,0.054100077055521584,0.0,0.4041657603296184,-0.4868652217642455,-1.0
2005-02-28,0.08096763299117081,0.052819818683294065,0.0,0.6905191451319547,-19.920575150039202,-1.0
2005-03-31,-0.04621872233111701,0.05558011718104911,0.0,0.4121348748890242,1.0701360448441908,1.0
2005-04-30,-0.057960364890790546,0.05503575500709406,0.0,0.5082157722596453,8.004124104061127,1.0
2005-05-31,0.06264039140908115,0.055606223092346335,0.0,0.5633392972385894,3.748967903219044,1.0
2005-06-30,0.03836962328258312,0.05595355390316603,0.0,0.6570457269623956,2.8161839315835353,1.0
2005-07-31,0.09739461548710891,0.05439299198157975,0.0,0.773996839428754,1.1473111241635892,1.0
2005-08-31,-0.02548187195299153,0.059097728888854666,0.0,0.4163587072574411,2.0342181006873172,1.0
2005-09-30,0.11963875435749398,0.0569315172349745,0.0,0.7508038473286163,2.0933786891104105,1.0
2005-10-31,-0.05288901909938885,0.06452973267161059,0.0,0.3805880250746485,6.676542886457999,1.0
2005-11-30,0.11360372621027924,0.06359772463382572,0.0,0.7732511217280912,2.8850607155844754,1.0
2005-12-31,0.06123378097809774,0.06894261238765152,0.0,0.6950266011130306,-1.2714125105521639,-1.0
2006-01-31,0.014723927484530563,0.06773432828273772,0.0,0.5746557100359775,-4.288024860830521,-1.0
2006-02-28,-0.02038014985201017,0.06442400811557754,0.0,0.4926011864445555,1.1561415124288066,1.0
2006-03-31,-0.008780111984904367,0.061646962142276406,0.0,0.6849292487311253,-1.3729711687914505,-1.0
2006-04-30,0.04327617384921281,0.05876372120682834,0.0,0.6426028827348085,-2.714882858667974,-1.0
2006-05-31,-0.07457892011996725,0.057249493953563525,0.0,0.5205092615564049,-1.3653120560852396,-1.0
2006-06-30,-0.017261274009528177,0.059325598685965084,0.5237346951931671,0.5161701470825127,4.203020617962219,1.0
2006-07-31,0.0020594152216684325,0.05682362285696004,0.050141058371155546,0.44281272491493584,3.51618259114466,1.0
2006-08-31,0.04144623138325544,0.054167679733063134,0.0,0.597641926428459,2.2072358721153074,1.0
2006-09-30,0.01370724249565626,0.05295885984377437,0.0,0.5855029555329323,2.568397604630435,1.0
2006-10-31,-0.005014703706077956,0.05067621642493931,0.0,0.6586794558561819,1.8512103953086652,1.0
2006-11-30,0.048394001877329895,0.04852174238215869,0.0,0.6780013294383599,-1.6301388222908968,-1.0
2006-12-31,0.0015697659388984732,0.048404530998619855,0.0,0.4505761578579534,0.5455346610136859,1.0
2007-01-31,-0.05313466867402934,0.046358935534647684,0.0,0.41727542061686546,7.787620358007312,1.0
2007-02-28,0.04112807237314903,0.04755546976336964,0.0,0.6170849447067709,4.81080896724499,1.0
2007-03-31,0.024538757089983355,0.0469722512192715,0.0,0.6634814418426183,6.859377231250563,1.0
2007-04-30,0.059915272494146195,0.04548655390541483,0.0,0.610344715124828,6.322549048969273,1.0
2007-05-31,0.09792749690750753,0.046858682719647125,0.0,0.7929486757892678,2.7381910848190425,1.0
2007-06-30,0.024788539421072016,0.05315587021149561,0.0,0.5745391117194965,1.6754057449862179,1.0
2007-07-31,0.10326092834489849,0.05117307790364655,0.3642471600217806,0.6560275128084817,1.6199895891250427,1.0
2007-08-31,-0.031543317794726175,0.057391095950476985,0.0,0.6281057363855236,7.353827946781999,1.0
2007-09-30,0.03835306123101495,0.05567295084483699,0.0,0.6578567156017101,-0.8455958524786477,-1.0
2007-10-31,0.05903497138617043,0.05413626063780718,0.0,0.5429877315769337,-3.8736148062205142,-1.0
2007-11-30,-0.08005077931744779,0.05431820784588613,0.0,0.35566288646690475,-1.8486248318737226,-1.0
2007-12-31,-0.004664587370434241,0.057522048998440434,0.29755780135421944,0.5039623524116125,-0.9334307954390444,-1.0
2008-01-31,-0.15503134454869336,0.05486591790306314,1.828315609966471,0.46992153402376136,3.5543211205911702,1.0
2008-02-29,0.052129417152497595,0.07062017385074622,0.7334826456969444,0.5931079859653638,3.2421120998771893,1.0
2008-03-31,-0.004467730620077391,0.06861370795683853,0.0,0.6434922121122614,2.700889929889604,1.0
2008-04-30,0.06886492827947549,0.06519073430913418,0.0,0.656306301459024,-3.2035894340788977,-1.0
2008-05-31,0.01443944717696797,0.06501413898517938,0.0,0.40586733466629416,-9.19562315898999,-1.0
2008-06-30,-0.10051153235934869,0.06188587841559295,0.0,0.32659522742354674,-8.650770434617318,-1.0
2008-07-31,-0.04909858466335811,0.0665691575595315,0.0,0.43025069122988446,-3.319850324763589,-1.0
2008-08-31,-0.07852421551362451,0.06515177131161601,0.0,0.3283872432912621,-3.5616890993293944,-1.0
2008-09-30,-0.01791787319626873,0.06658207652369841,0.0,0.493101224860124,-2.162026710202833,-1.0
2008-10-31,-0.26311175037294665,0.06356915154317648,1.2755157553833898,0.5200684027230156,1.4359086025483976,1.0
2008-11-30,-0.03379746381055956,0.10010371850469828,1.2880022273744633,0.4578345409324645,13.849967609964974,1.0
2008-12-31,0.043996298151926676,0.09526501533309487,0.36674776225719763,0.5750818673880377,-0.77835870111931,-1.0
2009-01-31,0.03292550478353643,0.09091287931487631,0.0,0.4959921320035574,1.7253379136358462,1.0
2009-02-28,-0.0891139973463557,0.08646869390843155,0.2612519439869427,0.32979725489062683,26.702522590970155,1.0
2009-03-31,0.12640134281738827,0.08638773751576627,0.0,0.6644250465675545,2.4049849501302414,1.0
2009-04-30,0.1268188136131359,0.08972696161481603,0.0,0.7311721702029172,2.1002941611912047,1.0
2009-05-31,0.019188727268692404,0.09263555968034598,0.0,0.5146865901401393,3.3501285729235857,1.0
2009-06-30,-0.004178099087141244,0.08775236212131876,0.0,0.548218189520609,4.754593085846356,1.0
2009-07-31,0.11359302554139554,0.08307528309096311,0.0,0.7446338143311437,4.293988573868064,1.0
2009-08-31,0.021949730749357868,0.08534975903039092,0.0,0.5983199251413712,-0.840111950785213,-1.0
2009-09-30,0.04980523863433496,0.08099344475612659,0.0,0.4724091359447049,-3.0223463765089935,-1.0
2009-10-31,-0.05684063994183765,0.07798470311998011,0.0,0.38790173374114123,1.1612225563945267,1.0
2009-11-30,-0.016000137270618515,0.07606013917902459,0.0,0.5852486196863035,0.3908820746877302,1.0
2009-12-31,0.07857992184539017,0.07233412531379096,0.0,0.7222672585479163,-2.1071811383570127,-1.0
2010-01-31,-0.048920018033502294,0.07225387945871282,0.0,0.48825956223906264,3.6357641679774444,1.0
2010-02-28,-0.004910848434105563,0.07030248503735433,0.0,0.5147162616159784,5.136739864739184,1.0
2010-03-31,0.05980312043040509,0.06677091059863877,0.0,0.5854391793181665,-0.5997438039897592,-1.0
2010-04-30,0.028367764180492402,0.06566584657435943,0.0,0.532769381270775,-0.4763002125421375,-1.0
2010-05-31,-0.059323116653265784,0.06285736825976815,0.0,0.42062701885272874,51.13013983943323,1.0
2010-06-30,0.03416371583519973,0.06264461630071388,0.0,0.5599744146106311,2.633682778211677,1.0
2010-07-31,0.035311192284091984,0.060305900109262976,0.0,0.5844346806817344,2.5932478890548896,1.0
2010-08-31,-0.00946872936978958,0.05821077338333209,0.0,0.3671262352209642,2.543082694972348,1.0
2010-09-30,0.07197565139439946,0.05558514665820119,0.0,0.7223045366452175,4.775897460731555,1.0
2010-10-31,0.005399719171419646,0.056888871316472564,0.0,0.5206429987747813,3.959487703934632,1.0
2010-11-30,0.01144806804243139,0.054231637425474294,0.0,0.5908680784528277,2.2403759662301925,1.0
2010-12-31,0.07403971509762224,0.05181842618172006,0.0,0.5977556449245596,-1.2970640601062207,-1.0
2011-01-31,0.00909068489706938,0.05388630640719867,0.0,0.5206564390443708,1.2320210877775382,1.0
2011-02-28,-0.06509108076725492,0.051468824584061316,0.0,0.22855004657408465,5.362280124337965,1.0
2011-03-31,0.08279565893022953,0.05327492325933587,0.0,0.7530789570208736,0.45706718839349786,1.0
2011-04-30,0.039855847027266564,0.05619429314545539,0.0,0.48278894427655045,-19.5779405092266,-1.0
2011-05-31,-0.023019220119512233,0.05470036017133737,0.0,0.3196602915607864,-1.7965125682882754,-1.0
2011-06-30,-0.019693506867863746,0.05277897866899643,0.0,0.41835177015838065,-3.2977148800637526,-1.0
2011-07-31,0.015362025336131423,0.05087221859623979,0.0,0.5628367596897713,-4.414640995511348,-1.0
2011-08-31,-0.12629760175783444,0.04877977800875626,0.0,0.5032780993509185,0.20049195226902067,1.0
2011-09-30,-0.060548498848885364,0.0607120148246532,0.5812280270657618,0.45058633419687405,0.6712666793295812,1.0
2011-10-31,0.07581347273459017,0.060854753091192926,0.0,0.7410214351604636,-3.6292455789285976,-1.0
2011-11-30,-0.032756473108717106,0.06187803247765313,0.0,0.4566930230003819,3.209543866688861,1.0
2011-12-31,-0.011853402243530816,0.05984493818098853,0.0,0.4122200305585204,6.3720401269277405,1.0
2012-01-31,0.06880881958379542,0.05715404382109556,0.0,0.5708502843797234,1.112738056037135,1.0
2012-02-29,0.03736473429465587,0.05792087255179976,0.0,0.6463815014575736,-5.277068937706796,-1.0
2012-03-31,-0.008016283108051478,0.056132515475831195,0.0,0.35311177901455554,-3.2080955025363918,-1.0
2012-04-30,-0.016041264585941642,0.05362852916082267,0.0,0.4723911716140853,-1.4871049399749432,-1.0
2012-05-31,-0.07245172531974342,0.05152004478182945,0.0,0.31566589661713346,8.386111116048859,1.0
2012-06-30,0.005701195705728499,0.054203040076218824,0.0,0.5269155187858493,18.25260139687392,1.0
2012-07-31,0.014978866780415653,0.051737643814112805,0.0,0.53920581185384,2.9110483113672325,1.0
2012-08-31,0.01221527106793714,0.04957149736683547,0.0,0.4281670813123014,0.068594114383292,1.0
2012-09-30,0.04670538405515794,0.047514868544634756,0.0,0.5771314417686297,-1.0444436291759718,-1.0
2012-10-31,-0.043069187885903706,0.047369114616197715,0.0,0.43161915499049186,3.398914757221904,1.0
2012-11-30,0.010840270940587328,0.047463540707410476,0.0,0.4485335366766866,1.7464920158946873,1.0
2012-12-31,0.03264962584600873,0.04554472467528468,0.0,0.7310377801095119,0.6616200506531266,1.0
2013-01-31,-0.017737312040771728,0.04459914740056614,0.0,0.29070281529809977,0.8635122714461251,1.0
2013-02-28,0.03237145282191081,0.04329455000326627,0.0,0.5463046869034427,-5.600954369460016,-1.0
2013-03-31,-0.010716036047098386,0.04254952573517612,0.0,0.5612738402778862,-1.6469103742501001,-1.0
2013-04-30,-0.020631445050884014,0.04116100238896751,0.0,0.4234910826868207,-1.1152944521930621,-1.0
2013-05-31,0.018714291435925647,0.040307832578556434,0.0,0.6017593798675569,-0.799846430028888,-1.0
2013-06-30,-0.07131219995742687,0.03916890476001075,0.0,0.3260092374056056,5.4931113297165775,1.0
2013-07-31,0.026851124050884394,0.04393149388507259,0.0,0.47467097471812253,5.564145518428382,1.0
2013-08-31,0.006421244908067938,0.04281868657703373,0.0,0.436505737042772,4.794919409370656,1.0
2013-09-30,0.035993812390820334,0.04121084843874374,0.0,0.6560434901284299,4.522210037636245,1.0
2013-10-31,0.016454102858292873,0.04092214379371942,0.0,0.6154338319924078,-2.2313985212666734,-1.0
2013-11-30,0.007254090745676152,0.039655482444189434,0.0,0.48134538037468155,-4.9003903371806965,-1.0
2013-12-31,-0.01653305117783064,0.0383105129309517,0.0,0.4544682400312113,-0.4980261654341399,-1.0
2014-01-31,-0.035520585660493084,0.03752307890117498,0.0,0.5065348970765977,2.318090876114161,1.0
2014-02-28,0.019811213234987714,0.038138252360966816,0.0,0.7014474103411441,-1.0707651052226084,-1.0
2014-03-31,0.0028343775279640027,0.037236479832373916,0.0,0.6163532617465978,1.0847469737895958,1.0
2014-04-30,-0.012068849941084592,0.036074150179767506,0.0,0.3164764167991326,3.8135184091698835,1.0
2014-05-31,0.016766678239988193,0.03530694775881157,0.0,0.5788426604878424,2.7447588204405258,1.0
2014-06-30,0.0036275704813100444,0.03455410320324327,0.0,0.5234928899413759,1.4098285687328977,1.0
2014-07-31,0.036249196604477014,0.03362594580798907,0.0,0.5158981109465202,-4.8144621440356365,-1.0
2014-08-31,-0.003657722684623359,0.034250615369329586,0.0,0.5948915107463195,-25.01023711179003,-1.0
2014-09-30,-0.02370097954063218,0.03341136982090914,0.0,0.32968288267135765,-2.710805900351786,-1.0
2014-10-31,-0.027939937970970122,0.03356385405650507,0.0,0.3446910265553551,-1.0374461790736358,-1.0
2014-11-30,0.008288579621563954,0.034023971680862845,0.0,0.5395747801727554,-0.5522379269125117,-1.0
2014-12-31,-0.03346503735045383,0.033179081647961135,0.0,0.44410372253541,42.371877072967095,1.0
2015-01-31,0.017424144196507976,0.034182678050836295,0.0,0.5239480586257695,8.50456407761345,1.0
2015-02-28,0.018572042244670014,0.03356189849738222,0.0,0.6573903070460773,7.921708918343899,1.0
2015-03-31,0.027432726779445606,0.03304841667906204,0.0,0.4753102773190367,1.2970600758740887,1.0
2015-04-30,0.04133787540416381,0.0330683155271365,0.02697521790791031,0.661657734777009,-6.250781767949229,-1.0
2015-05-31,-0.005832212421807962,0.03424535830343553,0.0,0.49900998889401077,-42.616505916467155,-1.0
2015-06-30,-0.01938470820566145,0.033452622963492516,0.0,0.4975488526415572,-5.150357666871218,-1.0
2015-07-31,-0.021460929491764973,0.03331431274008246,0.0,0.4427612000905157,-1.0605838884422574,-1.0
2015-08-31,-0.04465888816212021,0.0333233494961106,0.0,0.4207672068785334,3.360957874942862,1.0
2015-09-30,0.010921400463605528,0.03552192056954716,0.0,0.5969451995538189,0.4848944081097202,1.0
2015-10-31,0.03339755523834261,0.0345865973835453,0.0,0.62995807453004,-17.2597343631433,-1.0
2015-11-30,-0.018650576413523447,0.03485601520827507,0.0,0.49060398052997056,-7.445302852761057,-1.0
2015-12-31,-0.015511481476653334,0.03452355996069784,0.0,0.4121579275451472,-1.4361386918839418,-1.0
2016-01-31,-0.02543142244140073,0.03405930928113605,0.0,0.4868733063490494,2.9482394493096407,1.0
2016-02-29,0.0024028929842487075,0.03426199933432034,0.0,0.5463175276120802,1.6592485731056161,1.0
2016-03-31,0.04048593689051486,0.03336040176663304,0.0,0.5136560552438008,-4.698488753934284,-1.0
2016-04-30,-0.0008521303773773079,0.034411591017091986,0.0,0.38203946921216336,-17.92296053049406,-1.0
2016-05-31,-0.005405350617480723,0.0335171454652557,0.0,0.4379066288421818,2.534089214991,1.0
2016-06-30,-0.006601351825923812,0.03278226820283606,0.0,0.6307363559915536,4.067599230338886,1.0
2016-07-31,0.0229983998560262,0.032147519248061814,0.0,0.5262442138882547,5.01344664131751,1.0
2016-08-31,0.009114222130572456,0.03199800925821557,0.0,0.4985498188907133,-2.8621227840070156,-1.0
2016-09-30,0.004403824412705619,0.0313550891118437,0.0,0.6513429244972344,-9.709492644479772,-1.0
2016-10-31,-0.017493819476174184,0.030724225354062776,0.0,0.48956276226813317,1.920969415661015,1.0
2016-11-30,-0.012380941131968677,0.030778937321970408,0.0,0.562177969705308,77.8867125179109,1.0
2016-12-31,0.021437550690960535,0.0305569541471223,0.0,0.5656709810686312,6.916343120218984,1.0
2017-01-31,0.020083576232076236,0.03049813582630821,0.0,0.5229985835248572,8.242489379388372,1.0
2017-02-28,0.011574442606322543,0.030375423834168018,0.0,0.605257343921375,8.43059802828647,1.0
2017-03-31,0.03226625024432004,0.02994394975217486,0.0,0.5743407683327537,6.090338665945751,1.0
2017-04-30,0.020712337968513916,0.030714960438604246,0.0,0.48781223352663344,3.3094193375418945,1.0
2017-05-31,0.062372777105519674,0.030600301611006114,0.5040145646499259,0.6168094052217938,2.8615817014866076,1.0
2017-06-30,0.018742227009407218,0.03489411140223271,0.0,0.5435002472648869,-0.9820906640854329,-1.0
2017-07-31,0.004555227399137127,0.034256263970332296,0.0,0.6521061183249361,1.4731856835108308,1.0
2017-08-31,-0.016584865755797144,0.03335718568743493,0.0,0.4980236290974209,2.8413577129897187,1.0
2017-09-30,0.013149510774826022,0.033069189190004386,0.0,0.3807037433733525,0.8059025175542075,1.0
2017-10-31,0.05245717515198843,0.0324146014154683,0.0,0.742866384604832,-2.5377402350813165,-1.0
2017-11-30,-0.018825308932393228,0.03496036390176261,0.0,0.36727158643101354,1.4468285327202588,1.0
2017-12-31,-0.0035923385976227695,0.034626851694979886,0.0,0.5063636097858425,-0.6637965552688456,-1.0
2018-01-31,0.03932607783675793,0.0337521153097859,0.0,0.6378721275441112,-1.3256085278309686,-1.0
2018-02-28,-0.055723270451496,0.03463802537259988,0.0,0.42605359606636595,2.9869731991029127,1.0
2018-03-31,0.007588463755293309,0.038039109916886825,0.0,0.6349047734869682,-1.5805111249299422,-1.0
2018-04-30,0.028031174804663498,0.03683288745795634,0.0,0.4475016228701655,-72.68084597170603,-1.0
2018-05-31,-0.03741331663658353,0.036476353957646396,0.0,0.4257753558295899,-3.3520601525060347,-1.0
2018-06-30,-0.040804626466519674,0.03740787036969933,0.0,0.4306149344317889,0.8414230374753532,1.0
2018-07-31,-0.013359815618442189,0.038549646367667854,0.0,0.5415104377162664,11.14526905920117,1.0
2018-08-31,0.01196166825828195,0.037602704324349,0.0,0.7099055501419762,-1.9425013636109831,-1.0
2018-09-30,0.008654240192093566,0.03650514549124319,0.0,0.46585918955227096,-1.5508477921597033,-1.0
2018-10-31,-0.14357896327360378,0.03544406541783839,0.7099401779996904,0.32188106571267905,1.6396994342967828,1.0
2018-11-30,0.03255791561725908,0.05584999074695698,0.38341829857593684,0.5177835567457383,1.5994603963875638,1.0
2018-12-31,-0.02698150577826417,0.05398687814524843,0.26928068123398463,0.4306701281167169,1.5438670170224909,1.0
2019-01-31,0.07719999750214564,0.052315624179450626,0.0,0.6439479879084345,-2.4506838807268263,-1.0
2019-02-28,-0.004276997354504414,0.05468792015499455,0.0,0.5176112905909078,-1.3475985224240825,-1.0
2019-03-31,-0.025263617874158567,0.052229436294182044,0.0,0.49848506784948077,-0.7623427788085094,-1.0
2019-04-30,0.02896898443214086,0.05062085550213862,0.0,0.7007384822233086,-1.369709093904166,-1.0
2019-05-31,-0.07628546309246845,0.04902427972994907,0.0,0.42213770651846266,-1.1391949924198486,-1.0
2019-06-30,0.04261063169305183,0.052620977925374166,0.0,0.5098796483082573,-5.719526120390195,-1.0
2019-07-31,-0.05106556353676715,0.05163723138170394,0.0,0.33534266346369584,1.349726022614218,1.0
2019-08-31,-0.02843636802190591,0.051955552860839235,0.0,0.5322096579652473,2.67781582156412,1.0
2019-09-30,0.047274384724772266,0.050539815412350794,0.0,0.8574951787977299,2.7050398505668323,1.0
2019-10-31,0.009854102258106878,0.050111578331303655,0.0,0.6385800385440428,1.8795294280746082,1.0
2019-11-30,0.00214794014653352,0.04797938396486043,0.0,0.5190435736425459,-0.9684871092366742,-1.0
2019-12-31,0.05121019547333254,0.04596416681465554,0.0,0.570385529440239,-6.840529117406428,-1.0
2020-01-31,-0.036448709739902975,0.046394559647799656,0.0,0.5643764575479345,-6.287808635587048,-1.0
2020-02-29,-0.0643180022125521,0.046052113416713385,0.0,0.422698863791029,0.5129410306611897,1.0
2020-03-31,-0.1243672885986147,0.04858673050428094,0.0,0.3792454105271103,5.83462121947124,1.0
2020-04-30,0.10431359934629393,0.060205850685192026,0.0,0.60780086205299,84.12743454164742,1.0
2020-05-31,0.04126142228560792,0.06484086263497799,0.0,0.700279937304114,11.51208022861033,1.0
2020-06-30,0.03805743561362134,0.06268186822687646,0.0,0.6670266031108416,5.873442526787139,1.0
2020-07-31,0.06475401209245348,0.06053102927614429,0.0,0.5968692163548011,1.8114095552784593,1.0
2020-08-31,0.033572961261117557,0.06050337185741288,0.0,0.7298041451074989,-1.6366576795183563,-1.0
2020-09-30,0.0007391396236002628,0.058308311665307436,0.0,0.687999508744095,3.160079348560275,1.0
2020-10-31,-0.026438741817072748,0.05555205304246023,0.0,0.5303451578007038,24.968546021044965,1.0
2020-11-30,0.13365158036011537,0.053721045221712733,0.0,0.7919546573943549,3.7160064346342376,1.0
2020-12-31,0.10334524224470402,0.0644994642953307,0.01956861907330469,0.699255870212,5.893788262741743,1.0
2021-01-31,0.035130320315941564,0.06827387344399599,0.08488477027378227,0.5149692275589394,12.582101390702315,1.0
2021-02-28,0.012268986256996338,0.06553911883252554,0.0,0.46631618788775925,13.240382944272751,1.0
2021-03-31,0.01595919535849465,0.062342719399373615,0.0,0.3704438790522676,15.716498250219155,1.0
2021-04-30,0.027843996272243317,0.0594277010847393,0.0,0.6948314940639277,7.023536816959159,1.0
2021-05-31,0.017652203220223088,0.05707149348776303,0.0,0.5418340667965634,-0.4360024637161122,-1.0
2021-06-30,0.02854084134234156,0.05457092893866818,0.0,0.6187119767640545,-4.16535445427367,-1.0
2021-07-31,-0.02904035432757742,0.05262733984994282,0.0,0.4657284733477994,-4.389340082427344,-1.0
2021-08-31,-0.0009528883389228983,0.05118586520885276,0.0,0.45268174493571844,-25.300962364877492,-1.0
2021-09-30,-0.0416295358900476,0.04894795056208965,0.309809230975481,0.4683389729784089,-11.871237580895242,-1.0
2021-10-31,-0.032502240054080506,0.04874205185489185,1.217300985751545,0.42341789176063177,-1.333819192312844,-1.0
2021-11-30,-0.0453354829854257,0.04787536595376552,1.0499952430448485,0.3709554449058649,-1.2422942673441737,-1.0
2021-12-31,0.047678998960489535,0.04811225535640831,0.0,0.6734249324417196,-1.3774787616270348,-1.0
2022-01-31,-0.11155342457629884,0.04798087168033305,0.3022874234861762,0.3341855817831299,7.218281558189127,1.0
2022-02-28,0.013367048943418284,0.05739470858026626,0.0,0.6353715991935506,-0.6273953854946566,-1.0
2022-03-31,0.02143084458560327,0.05478362795575331,0.0,0.503076097751867,-2.3836965109963697,-1.0
2022-04-30,-0.022962110700319532,0.052557953361865355,0.0,0.4850092681898327,-1.8241624282091133,-1.0
