Date,Y3RR,Y5RR,Y10RR,spread,Label,pred0,pred1,pred2
2013-03-31,0.024900000000000002,0.025,0.0281,0.003199999999999998,1,0.048018145155174524,0.9519818548448254,0.5099186855203668
2013-04-30,0.024900000000000002,0.0255,0.0271,0.002199999999999997,1,0.03496690403911712,0.9650330959608829,0.47924570515742965
2013-05-31,0.0278,0.028999999999999998,0.031000000000000003,0.003200000000000005,1,0.04801814515517465,0.9519818548448254,0.5099186855203668
2013-06-30,0.028700000000000003,0.031400000000000004,0.0339,0.005199999999999996,1,0.10725675793754946,0.8927432420624503,0.5976365994015788
2013-07-31,0.0292,0.03205,0.0346,0.0053999999999999986,1,0.11741349812312062,0.8825865018768789,0.6064230762088463
2013-08-31,0.0292,0.0316,0.0354,0.006200000000000001,1,0.17051620190279843,0.8294837980972019,0.6354695984955561
2013-09-30,0.0281,0.0305,0.034100000000000005,0.006000000000000005,1,0.15513320871708716,0.844866791282913,0.6294614715774869
2013-10-31,0.02815,0.0305,0.0339,0.005749999999999998,1,0.13797895615241668,0.8620210438475829,0.6206301572451611
2013-11-30,0.0301,0.0334,0.0369,0.006800000000000004,1,0.22675881395972894,0.773241186040271,0.6458168239382519
2013-12-31,0.02875,0.03235,0.036000000000000004,0.007250000000000003,1,0.2800919632442457,0.7199080367557547,0.6435682090889014
2014-01-31,0.028700000000000003,0.032100000000000004,0.0358,0.007099999999999995,1,0.26119135612110894,0.7388086438788909,0.645434266761441
2014-02-28,0.0285,0.0313,0.0349,0.0063999999999999994,1,0.1875055027790543,0.8124944972209456,0.6403312139974722
2014-03-31,0.028700000000000003,0.031560000000000005,0.03521,0.006509999999999995,1,0.19757681791363324,0.8024231820863666,0.6424445764449026
2014-04-30,0.02868,0.03157,0.03512,0.006439999999999998,1,0.19110650074313257,0.8088934992568677,0.6411485497690564
2014-05-31,0.02826,0.03042,0.0335,0.005240000000000002,1,0.10920282746630851,0.8907971725336912,0.5994226210548126
2014-06-30,0.026869999999999998,0.0288,0.03171,0.004840000000000004,1,0.09148844870133545,0.9085115512986643,0.5811397757961402
2014-07-31,0.02512,0.027549999999999998,0.03049,0.00537,1,0.11582054622728422,0.8841794537727156,0.6051299649940989
2014-08-31,0.02504,0.02721,0.029900000000000003,0.004860000000000003,1,0.09228725238436025,0.9077127476156396,0.5820695669072408
2014-09-30,0.022799999999999997,0.02474,0.028380000000000002,0.005580000000000005,1,0.12751890495694945,0.8724810950430504,0.61395302878411
2014-10-31,0.02138,0.02282,0.026600000000000002,0.005220000000000002,1,0.10822462203196218,0.8917753779680382,0.5985311957823884
2014-11-30,0.020640000000000002,0.022180000000000002,0.0257,0.0050599999999999985,1,0.10076260912838461,0.8992373908716157,0.5912968776058687
2014-12-31,0.021240000000000002,0.02306,0.02622,0.004979999999999998,1,0.09726351891910825,0.9027364810808921,0.5876246240440668
2015-01-31,0.01963,0.02025,0.02205,0.0024199999999999985,1,0.03729505550009913,0.9627049444999012,0.4848911363193767
2015-02-28,0.0199,0.02102,0.023100000000000002,0.0032000000000000015,1,0.04801814515517461,0.9519818548448254,0.5099186855203668
2015-03-31,0.01728,0.01796,0.02162,0.00434,1,0.07405695853221021,0.9259430414677893,0.557891049205318
2015-04-30,0.018850000000000002,0.02083,0.02459,0.005739999999999999,1,0.13733769995190154,0.8626623000480987,0.6202509318278955
2015-05-31,0.01745,0.01915,0.02314,0.005690000000000001,1,0.134180908168145,0.8658190918318553,0.6183282412492944
2015-06-30,0.01806,0.02084,0.02474,0.006680000000000002,1,0.21420904030087856,0.7857909596991215,0.6448322320022708
2015-07-31,0.017589999999999998,0.020059999999999998,0.02405,0.0064600000000000005,1,0.19293313275718332,0.8070668672428168,0.6415365387094097
2015-08-31,0.01736,0.01929,0.023100000000000002,0.005740000000000002,1,0.1373376999519018,0.862662300048098,0.6202509318278955
2015-09-30,0.01581,0.017470000000000003,0.020739999999999998,0.004929999999999997,1,0.09515125046641083,0.9048487495335891,0.5853157032319661
2015-10-31,0.01651,0.018000000000000002,0.02106,0.0045499999999999985,1,0.08081600926126892,0.9191839907387309,0.5676180489522712
2015-11-30,0.0179,0.01972,0.02262,0.004720000000000002,1,0.08687084846399337,0.9131291515360065,0.5755474291258176
2015-12-31,0.0167,0.018160000000000003,0.02084,0.004140000000000001,1,0.06828621695662869,0.9317137830433715,0.5487811240734487
2016-01-31,0.01543,0.01672,0.01959,0.0041600000000000005,1,0.06883606384912279,0.9311639361508773,0.5496831215412802
2016-02-29,0.014690000000000002,0.01574,0.0182,0.0035099999999999992,1,0.05363342432446032,0.9463665756755395,0.5218378986125612
2016-03-31,0.014490000000000001,0.015420000000000001,0.01783,0.0033399999999999975,1,0.05044220471816059,0.9495577952818394,0.5151755568671448
2016-04-30,0.01452,0.01553,0.01796,0.0034400000000000003,1,0.05228502563342588,0.9477149743665741,0.5190587706547377
2016-05-31,0.014199999999999999,0.01532,0.0176,0.003400000000000002,1,0.05153635082865945,0.9484636491713406,0.5174930020241167
2016-06-30,0.01236,0.01287,0.01458,0.0022199999999999998,1,0.03516796486986957,0.9648320351301308,0.47973198240014414
2016-07-31,0.012090000000000002,0.01222,0.013640000000000001,0.0015499999999999993,1,0.029429149856362677,0.9705708501436372,0.46645071651601894
2016-08-31,0.01311,0.01352,0.014810000000000002,0.0017000000000000019,1,0.030549866724506783,0.9694501332754933,0.46887886622610875
2016-09-30,0.01283,0.01307,0.0146,0.0017700000000000007,1,0.031102864776464102,0.9688971352235362,0.4701206543322996
2016-10-31,0.01444,0.01513,0.01693,0.002490000000000001,1,0.03809216338254831,0.9619078366174514,0.48682274357586974
2016-11-30,0.01794,0.02,0.02229,0.00435,1,0.0743619406768174,0.9256380593231823,0.5583511795723296
2016-12-31,0.01653,0.017929999999999998,0.020790000000000003,0.004260000000000003,1,0.07167471826769184,0.9283252817323084,0.5542245426268027
2017-01-31,0.016730000000000002,0.01848,0.0215,0.0047699999999999965,1,0.08875892348508424,0.9112410765149158,0.5778797025224821
2017-02-28,0.01729,0.01909,0.022330000000000003,0.005040000000000003,1,0.0998737877840619,0.900126212215938,0.5903816886678968
2017-03-31,0.01675,0.01855,0.02185,0.0051,1,0.10256893715351156,0.8974310628464881,0.5931207606478468
2017-04-30,0.01686,0.01875,0.02214,0.00528,1,0.11119068271409586,0.8888093172859045,0.6011954072284499
2017-05-31,0.01667,0.01888,0.022330000000000003,0.005660000000000002,1,0.13232588848437146,0.8676741115156281,0.6171541432891537
2017-06-30,0.01714,0.01916,0.02228,0.005140000000000002,1,0.10441417558308551,0.8955858244169143,0.5949351363559209
2017-07-31,0.01732,0.01942,0.02243,0.00511,1,0.10302656761022591,0.896973432389774,0.5935752860021325
