,production_idx,mine_prod_idx,const_prod_idx,service_idx,admin_prod_idx,gen_machine_idx,elec_machine_idx,prec_machine_idx,other_device_idx,vehicle_idx,other_vehicle_idx
2002-09-30,0.042229729729729604,0.016701461377870652,-0.09859154929577474,0.08538587848932666,0.011065006915629283,0.10180995475113108,0.3437499999999998,0.29694323144104806,-0.08352144469525957,-0.10904872389791187,-0.4156378600823045
2002-10-31,0.1095652173913042,0.1383647798742138,0.07989347536617841,0.1074380165289257,0.04404567699836881,0.10327455919395456,0.08650519031141868,0.1596638655462186,0.005733944954128489,0.12545235223160422,-0.27970749542961615
2002-11-30,0.07202680067001666,0.09292929292929308,0.0656324582338903,0.0693548387096774,0.010954616588419341,0.20588235294117663,0.19190140845070447,0.3287671232876712,0.008130081300812941,0.03661616161616155,-0.23605947955390338
2002-12-31,0.0760697305863709,0.11250000000000004,0.11040339702760082,0.06307692307692303,0.006749156355455366,0.32027649769585254,0.05454545454545445,0.18315018315018294,0.0034129692832762792,0.16736401673640167,-0.20238095238095233
2003-01-31,0.04302925989672968,0.04285714285714293,0.06487341772151889,0.03387096774193532,0.08662613981762912,0.1772486772486772,-0.1797004991680532,0.05399568034557234,-0.09626274065685159,-0.08091787439613518,-0.20537428023032633
2003-02-28,0.04444444444444429,0.10574712643678175,0.05221518987341778,0.02555366269165238,-0.019713261648745317,0.796526054590571,-0.18804920913883993,0.1673728813559323,0.01570048309178751,0.03363518758085382,-0.221415607985481
2003-03-31,0.02941176470588247,0.054474708171206254,0.10586552217453504,0.0075642965204236745,0.02184873949579824,0.2377740303541318,-0.010526315789473717,0.19009900990099005,-0.04540420819490576,-0.1314348302300109,-0.17602996254681658
2003-04-30,0.01948051948051943,0.025145067698259194,0.04966442953020134,0.012232415902140747,0.012480499219968966,0.14795008912655971,-0.07717041800643099,0.0373983739837398,-0.04883462819089879,-0.16174974567650047,-0.32530120481927716
2003-05-31,0.0,-0.0019193857965451588,0.08684210526315783,-0.007451564828613977,-0.033280507131537296,-0.04247787610619469,-0.04026845637583876,-0.048027444253859186,-0.05057471264367819,-0.20210727969348663,-0.1617357001972387
2003-06-30,0.04809286898839149,0.09185803757828825,0.13899138991389903,0.01700154559505407,0.009771986970684043,0.021015761821365775,0.05040650406504055,0.14648437500000022,0.12807244501940485,-0.09806629834254155,-0.06280193236714982
2003-07-31,0.014610389610389518,0.012072434607645732,0.08310991957104541,0.006088280060882578,0.013812154696132506,0.07086614173228356,-0.04991394148020656,-0.05215827338129497,-0.020645161290322456,-0.2257360959651037,-0.4972273567467652
2003-08-31,0.025083612040133874,0.020242914979757165,0.12654745529573574,0.010903426791277315,0.04040404040404044,0.09865470852017943,0.030088495575221197,0.07068607068607058,0.017811704834605813,-0.33298755186721996,-0.2621809744779583
2003-09-30,0.027552674230145957,0.07392197125256672,0.06380208333333348,0.001512859304084957,0.020519835841313228,0.032854209445585036,-0.09011627906976738,-0.10101010101010088,0.0024630541871921707,-0.10156249999999989,-0.10798122065727711
2003-10-31,0.03134796238244508,0.08287292817679548,0.09494451294697903,0.0,0.012499999999999956,0.28538812785388123,-0.039808917197452276,0.08152173913043481,0.0068415051311288,-0.24437299035369775,0.07360406091370542
2003-11-30,0.02187500000000009,0.05360443622920519,0.04815229563269874,0.003016591251885359,0.013931888544891802,0.04268292682926811,-0.15214180206794692,-0.1693667157584685,0.009216589861751112,-0.22898903775883062,-0.5912408759124088
2003-12-31,0.05301914580265077,0.11235955056179758,0.13575525812619493,0.01447178002894356,0.022346368715083775,-0.010471204188481464,-0.08045977011494243,0.07894736842105288,0.11451247165532874,-0.0800477897252091,-0.812366737739872
2004-01-31,0.024752475247524774,0.050880626223092085,0.07578008915304624,0.0015600624024962872,0.04195804195804209,0.2741573033707867,-0.006085192697768749,0.0963114754098362,-0.022556390977443663,-0.38896189224704336,-0.28985507246376807
2004-02-29,0.07446808510638303,0.17879417879417892,0.05714285714285694,0.0348837209302324,-0.014625228519195677,-0.026243093922652116,0.2900432900432899,0.12704174228675136,0.10582639714625452,-0.4267834793491866,-0.3939393939393939
2004-03-31,0.05714285714285694,0.12361623616236161,0.11384217335058211,0.01951951951951969,0.021381578947368363,0.03950953678474112,0.004559270516717229,0.2579034941763727,0.03480278422273764,-0.1790668348045399,-0.32500000000000007
2004-04-30,0.04299363057324834,0.1150943396226416,0.1035805626598465,0.0030211480362538623,0.03235747303543923,0.04813664596273304,0.005226480836237224,-0.017241379310344862,-0.03850641773628938,-0.08009708737864085,-0.09948979591836749
2004-05-31,0.04465709728867617,0.13846153846153864,0.036319612590798966,0.0030030030030032684,0.029508196721311553,0.17005545286506463,-0.047202797202797186,0.10630630630630611,-0.05084745762711851,-0.13925570228091222,1.1741176470588237
2004-06-30,0.044303797468354444,0.1300191204588912,0.003239740820734527,0.013677811550151908,0.03548387096774186,0.32590051457976,-0.08204334365325072,0.13287904599659273,-0.09059633027522929,0.1316998468606434,-0.41365979381443285
2004-07-31,0.030399999999999983,0.1312127236580516,0.035891089108911034,-0.010590015128592922,-0.010899182561308063,0.2904411764705883,-0.03804347826086962,0.29032258064516125,-0.07905138339920958,-0.19154929577464797,-0.1286764705882354
2004-08-31,0.02610114192495927,0.10515873015873023,0.046398046398046455,-0.01078582434514641,0.014563106796116498,0.37959183673469377,-0.04467353951890041,0.19999999999999996,-0.05625000000000002,-0.16640746500777603,1.6949685534591197
2004-09-30,0.03312302839116721,0.09560229445506674,0.10648714810281512,-0.007552870090634434,0.03887399463806984,0.19681908548707772,-0.057507987220447365,0.11985018726591745,-0.025798525798525818,-0.14927536231884053,0.5394736842105261
2004-10-31,0.013677811550151908,0.054421768707483054,0.0033783783783782884,-0.007462686567164201,0.024691358024691468,0.07104795737122571,0.02321724709784423,0.09045226130653239,-0.040770101925254765,-0.14893617021276595,0.17494089834515392
2004-11-30,0.024464831804281273,0.0964912280701753,-0.02350427350427342,-0.00601503759398514,0.05801526717557248,0.05653021442495132,0.1045296167247387,0.1648936170212767,-0.10502283105022825,-0.0979462875197471,1.8035714285714284
2004-12-31,0.006993006993007089,0.04040404040404044,-0.07575757575757569,0.007132667617689048,0.016393442622950838,-0.03703703703703709,0.009374999999999911,-0.008608321377331585,-0.2115971515768057,-0.1298701298701298,5.25
2005-01-31,0.040257648953301084,0.14338919925512106,-0.04281767955801119,0.015576323987539054,-0.06711409395973145,0.25749559082892404,0.11632653061224496,0.054205607476635276,-0.20000000000000007,0.22365591397849438,0.15986394557823136
2005-02-28,-0.00990099009900991,-0.0670194003527338,-0.09530583214793731,0.009630818619582593,0.2022263450834878,0.02411347517730511,-0.16610738255033541,-0.19967793880837348,-0.33870967741935487,0.017467248908296984,0.21153846153846145
2005-03-31,0.033033033033033066,0.0558292282430215,-0.005807200929152101,0.013254786450662692,0.13204508856682762,0.026212319790301475,0.010590015128593144,-0.07804232804232791,-0.14573991031390132,-0.07834101382488468,-0.0033670033670031296
2005-04-30,0.025954198473282508,0.04906937394247013,0.02780996523754342,0.012048192771084265,-0.008955223880596996,0.020740740740740726,-0.0017331022530329143,0.04146730462519943,-0.06067961165048552,-0.17018469656992086,0.059490084985835745
2005-05-31,0.03969465648854942,0.05236486486486469,0.06658878504672905,0.025449101796407136,0.022292993630573354,0.18325434439178534,0.08440366972477076,0.061889250814332275,-0.05739795918367341,-0.1492329149232916,-0.6385281385281385
2005-06-30,0.04242424242424225,0.04399323181049053,0.06673842841765332,0.028485757121439192,0.04517133956386288,-0.036222509702457995,0.0809443507588532,0.08721804511278175,-0.01261034047919296,-0.15967523680649542,1.2593406593406593
2005-07-31,0.04968944099378869,0.07908611599297011,0.005973715651135025,0.03822629969418956,0.015151515151515138,0.11965811965811946,0.19774011299435035,-0.02352941176470591,-0.01859799713876986,-0.015679442508710673,0.8037974683544304
2005-08-31,0.05405405405405417,0.0628366247755836,0.00933488914819125,0.05763239875389403,-0.0031897926634768536,-0.047337278106508784,0.07194244604316524,0.1310679611650487,-0.050331125827814516,0.08208955223880587,-0.19836639439906656
2005-09-30,0.05343511450381677,0.06282722513089012,-0.007743362831858391,0.05022831050228316,0.05161290322580658,0.05149501661129552,0.1084745762711865,0.182274247491639,-0.10340479192938223,-0.20954003407155042,-0.2717948717948717
2005-10-31,0.04797601199400314,0.06451612903225823,0.006734006734006703,0.04511278195488733,0.02108433734939741,0.1393034825870647,0.06158833063209079,0.13210445468510001,-0.060212514757969515,-0.0216666666666665,-0.12273641851106654
2005-11-30,0.08059701492537319,0.10559999999999992,0.0908096280087527,0.06656580937972767,0.02164502164502169,0.18265682656826532,0.04416403785488954,0.07610350076103511,0.03826530612244894,0.17863397548161086,1.4288747346072186
2005-12-31,0.08333333333333348,0.10841423948220075,0.033697632058287796,0.07365439093484416,0.047311827956989294,0.3937728937728937,0.1842105263157896,0.13024602026049203,0.03483870967741942,0.08656716417910437,0.0036363636363636598
2006-01-31,0.05417956656346745,0.055374592833876246,-0.030303030303030165,0.05521472392638027,0.14100719424460428,-0.08274894810659184,0.23765996343692875,0.24290780141843982,0.23237179487179516,-0.07908611599297,1.9706744868035186
2006-02-28,0.08499999999999996,0.18525519848771266,0.05817610062893075,0.0588235294117645,-0.058641975308642014,-0.040166204986149756,0.32997987927565364,0.46881287726358134,0.19024390243902456,0.22961373390557926,1.9333333333333336
2006-03-31,0.05232558139534915,0.08553654743390338,0.017523364485981352,0.05523255813953498,-0.073968705547653,0.17241379310344818,0.10029940119760461,0.22094691535150623,0.13910761154855633,0.11333333333333351,1.7162162162162158
2006-04-30,0.05803571428571419,0.07741935483870965,-0.022547914317925577,0.05654761904761885,0.11295180722891573,0.21770682148040632,0.2413194444444442,0.2986217457886675,0.10335917312661502,-0.05087440381558017,0.27540106951871657
2006-05-31,0.06167400881057272,0.0979133226324238,-0.04052573932092007,0.05547445255474437,0.11682242990654212,0.10547396528704911,0.3739424703891707,0.3957055214723926,0.13261163734776726,0.032786885245901676,0.014970059880239361
2006-06-30,0.043604651162790775,0.0923824959481363,-0.039354187689202735,0.04373177842565612,-0.008941877794336639,0.06577181208053706,0.17940717628705172,0.1839557399723375,0.07535121328224781,-0.008051529790660261,-0.7402723735408561
2006-07-31,0.00887573964497057,0.016286644951140072,-0.05938242280285044,0.02356406480117812,-0.02578018995929443,0.08778625954198471,0.007861635220125729,0.15210843373493965,0.04956268221574356,-0.27256637168141595,-0.011695906432748537
2006-08-31,0.06184012066365008,0.10135135135135132,-0.023121387283236983,0.050073637702503504,0.13280000000000003,0.24689440993788803,0.18120805369127524,0.1788268955650929,0.17852161785216158,0.024137931034482696,0.6273653566229986
2006-09-30,0.09275362318840585,0.17898193760262715,0.09587513935340009,0.06956521739130417,-0.04539877300613504,0.2654028436018956,0.19266055045871555,0.10608203677510608,0.1884669479606189,0.3685344827586208,0.032863849765258024
2006-10-31,0.041487839771101376,0.048484848484848575,0.021181716833890585,0.03453237410071952,0.08849557522123908,0.10189228529839878,0.20610687022900764,0.08548168249660804,0.09296482412060314,-0.010221465076660996,-0.0688073394495412
2006-11-30,0.05248618784530379,0.07091172214182362,0.012036108324975148,0.052482269503546064,0.02683615819209062,0.244929797191888,0.22658610271903323,0.25742574257425743,0.10687960687960674,-0.03417533432392261,-0.4152097902097902
2006-12-31,0.03589743589743577,0.021897810218978186,0.022026431718061623,0.05672823218997358,-0.03285420944558526,0.07752956636005259,0.13202614379084965,0.19718309859154948,0.1334164588528679,-0.03708791208791207,-0.2246376811594204
2007-01-31,0.05139500734214386,0.0879629629629628,0.10565476190476186,0.05087209302325579,-0.14249684741488022,0.29357798165137616,0.1802067946824224,0.13837375178316713,-0.054616384915474714,0.20419847328244267,-0.6436327739387956
2007-02-28,0.06298003072196634,-0.0015948963317384823,0.0638930163447251,0.06456456456456472,0.355737704918033,0.20923520923520922,0.2163388804841151,0.03287671232876721,0.015027322404371546,0.054101221640488806,-0.6385281385281385
2007-03-31,0.04696132596685065,0.035816618911174825,0.003444316877152742,0.052341597796143446,0.1336405529953919,0.11873638344226589,0.04625850340136073,0.08343125734430079,-0.03571428571428559,0.0988023952095809,-0.5460199004975125
2007-04-30,0.047819971870604716,0.06437125748502992,0.03806228373702436,0.05492957746478888,-0.07171853856562949,0.24672228843861732,0.06293706293706292,0.02358490566037741,-0.010538641686182793,0.08542713567839177,-0.34171907756813424
2007-05-31,0.048409405255878335,0.05701754385964897,0.033105022831050324,0.06085753803596128,-0.06276150627615062,0.12439613526570037,-0.08251231527093605,-0.08901098901098892,0.013142174432496878,0.039682539682539764,1.5781710914454283
2007-06-30,0.0682451253481895,0.06676557863501498,0.021008403361344463,0.07960893854748607,0.0586466165413535,0.12342569269521397,-0.023809523809523836,-0.01869158878504673,-0.0071258907363421775,0.13149350649350655,2.524344569288389
2007-07-31,0.10703812316715533,0.13461538461538458,0.10353535353535359,0.09784172661870505,0.06406685236768817,-0.011695906432748537,0.10764430577223094,0.0797385620915032,0.10972222222222228,0.4720194647201945,-0.40473372781065087
2007-08-31,0.07386363636363624,0.08895705521472386,0.0556213017751479,0.08274894810659195,-0.03389830508474567,-0.021170610211706076,0.08096590909090895,-0.03033980582524276,-0.007100591715976212,0.013468013468013629,0.533989266547406
2007-09-30,0.006631299734747964,-0.02924791086350964,-0.09053916581892152,0.04065040650406515,0.041131105398457546,-0.1298377028714106,-0.05256410256410249,-0.03324808184143224,-0.0366863905325443,-0.12125984251968513,-0.07499999999999996
2007-10-31,0.10027472527472514,0.1604046242774564,0.05131004366812242,0.09874826147426985,-0.07452574525745259,0.01981505944517825,0.04683544303797471,0.06125000000000003,0.08735632183908049,0.19621342512908768,0.16009852216748777
2007-11-30,0.0551181102362206,0.07702702702702702,0.019821605550049526,0.06469002695417791,-0.0632737276478682,0.08521303258145352,-0.011083743842364657,-0.042744656917885426,0.1287458379578248,0.17230769230769227,-0.2645739910313901
2007-12-31,0.06806930693069324,0.09285714285714275,0.0474137931034484,0.05742821473158566,0.08704883227176219,0.02195121951219492,0.0,-0.06631016042780757,0.03960396039603964,0.152639087018545,2.780373831775701
2008-01-31,0.08519553072625707,0.11914893617021294,0.044414535666218,0.07883817427385909,0.02499999999999991,-0.015366430260047248,-0.05757196495619532,0.011278195488721776,0.265474552957359,-0.045958795562598964,0.4182825484764541
2008-02-29,0.05780346820809257,0.10862619808306717,-0.03631284916201105,0.06205923836389271,-0.04957678355501827,-0.05250596658711204,-0.03980099502487566,-0.014588859416445832,0.12113055181695831,-0.04304635761589404,0.23353293413173648
2008-03-31,0.06200527704485492,0.10788381742738573,-0.046910755148741545,0.061518324607329644,0.013550135501354976,-0.07010710808179166,0.09232769830949272,-0.02277657266811295,0.04659498207885293,0.03269754768392352,0.24657534246575352
2008-04-30,0.06577181208053706,0.11111111111111116,-0.06333333333333335,0.061415220293724815,0.08163265306122458,-0.13001912045889097,0.06842105263157894,0.09792626728110587,0.11952662721893481,0.09104938271604945,1.1369426751592355
2008-05-31,0.05408970976253302,0.09266943291839569,-0.05524861878453047,0.05084745762711851,0.06398809523809512,-0.10633727175080543,0.09530201342281863,0.06393244873341364,0.08962264150943411,0.051908396946565016,0.1533180778032035
2008-06-30,0.028683181225554133,0.07371349095966617,-0.08436213991769559,0.02975420439844756,-0.018465909090909283,-0.011210762331838597,0.13685636856368566,0.04404761904761911,0.0861244019138756,0.017216642754662947,-0.5037194473963867
2008-07-31,0.04370860927152331,0.08898305084745761,-0.08695652173913049,0.04325032765399728,0.03926701570680624,0.016568047337278236,0.1366197183098592,0.1319612590799033,0.11764705882352944,0.09586776859504131,1.0974155069582503
2008-08-31,0.0092592592592593,0.022535211267605604,-0.08632286995515692,0.022020725388601115,-0.03947368421052633,0.09541984732824438,0.005256241787122251,-0.0025031289111389077,0.015494636471990564,0.04318936877076407,-0.6787172011661807
2008-09-30,0.03820816864295118,0.06599713055954082,-0.030201342281879318,0.03645833333333326,0.03333333333333344,0.08321377331420354,0.050067658998646625,0.17592592592592604,0.017199017199017064,0.010752688172043001,0.39312039312039326
2008-10-31,-0.011235955056179692,-0.014943960149439661,-0.10591900311526481,0.008860759493670933,-0.004392386530014503,-0.10621761658031081,-0.03869407496977029,0.09305064782096562,-0.06553911205073981,0.14820143884892079,0.26539278131634814
2008-11-30,-0.06094527363184088,-0.13550815558343787,-0.14674441205053457,-0.0075949367088608,-0.004405286343612369,-0.2598152424942264,-0.09589041095890405,-0.099882491186839,-0.10226155358898725,-0.2992125984251969,1.623983739837398
2008-12-31,-0.07300115874855151,-0.18300653594771243,-0.19753086419753096,-0.011806375442739103,0.0732421875,-0.1706443914081145,-0.1351039260969975,-0.014891179839633506,-0.08783068783068781,-0.2376237623762376,-0.5284301606922126
2009-01-31,-0.08622908622908632,-0.25221799746514584,-0.1121134020618555,-0.01666666666666672,0.1893830703012913,-0.44897959183673464,-0.08100929614873831,-0.23543990086741018,-0.24239130434782608,-0.21760797342192695,-0.12109375
2009-02-28,-0.03551912568306026,-0.09365994236311248,0.004347826086956275,0.0,-0.10814249363867678,-0.2921914357682619,-0.19818652849740936,-0.16958277254374154,0.05282112845138065,-0.07266435986159159,1.0388349514563107
2009-03-31,-0.03105590062111807,-0.10112359550561789,-0.050420168067226934,-0.014796547472256338,0.196524064171123,-0.3340314136125655,-0.06785714285714284,-0.19977802441731407,0.06278538812785373,-0.17810026385224276,0.41538461538461546
2009-04-30,-0.01133501259445846,-0.07341772151898729,0.0023724792408066353,0.008805031446540879,0.10512129380053925,-0.31868131868131866,-0.13916256157635465,-0.22665267576075554,-0.08562367864693443,-0.1230551626591232,-0.09687034277198203
2009-05-31,-0.031289111389236623,-0.08227848101265833,-0.03157894736842104,-0.001240694789081731,-0.047552447552447585,-0.25120192307692313,-0.1874999999999999,-0.23469387755102034,-0.07359307359307365,-0.008708272859216382,0.2936507936507937
2009-06-30,0.03802281368821303,-0.006476683937823857,0.16179775280898867,0.025125628140703515,0.19971056439942125,-0.23242630385487528,-0.01907032181168067,-0.030786773090079822,-0.09140969162995594,0.18899858956276439,0.5717344753747324
2009-07-31,0.008883248730964466,0.00907911802853456,0.005012531328320913,0.015075376884422065,-0.04030226700251893,-0.22235157159487784,-0.12515489467162344,-0.1989304812834224,-0.08958566629339315,0.0678733031674208,-0.31943127962085305
2009-08-31,0.00917431192660545,0.01377410468319562,-0.058895705521472386,0.015209125475285079,0.025875190258751957,-0.27758420441347265,-0.09411764705882364,-0.11166875784190722,-0.007042253521126862,0.004777070063694211,-0.001814882032667886
2009-09-30,0.07868020304568524,0.12113055181695831,0.10265282583621671,0.047738693467336946,0.10752688172043001,-0.017218543046357615,-0.06443298969072153,-0.11698537682789656,0.07487922705314021,0.40070921985815633,1.2892416225749557
2009-10-31,0.01388888888888884,0.01137800252844512,-0.03368176538908241,0.025094102885821812,-0.008823529411764675,0.034782608695652195,-0.11194968553459128,-0.23706896551724133,-0.05429864253393679,-0.10651629072681712,-0.062080536912751505
2009-11-30,0.08344370860927142,0.18577648766328014,0.05011389521640086,0.042091836734693855,0.04424778761061954,0.1606864274570987,0.13636363636363646,0.01958224543080922,0.12048192771084332,0.4400749063670413,-0.4229279628195197
2009-12-31,0.1399999999999999,0.3472000000000002,0.12615384615384628,0.07765830346475511,0.0,0.2172661870503596,0.23898531375166865,0.058139534883721034,0.3074245939675173,0.3084415584415583,-0.39449541284403666
2010-01-31,0.11690140845070429,0.3864406779661016,0.04208998548621179,0.041720990873533204,-0.15681544028950545,0.514161220043573,0.044797687861271474,0.009724473257698651,0.182209469153515,0.43736730360934173,1.6511111111111112
2010-02-28,0.09915014164305935,0.19077901430842625,-0.018759018759018642,0.04648074369189903,0.28815977175463625,0.49110320284697484,0.10662358642972536,0.1831442463533226,-0.05017103762827824,0.15858208955223874,0.2619047619047621
2010-03-31,0.12051282051282053,0.22777777777777808,0.06573957016434906,0.06883604505632035,0.13407821229050287,0.7783018867924527,0.0715197956577267,0.259361997226075,0.050483351235230955,0.14285714285714302,0.6956521739130435
2010-04-30,0.07133757961783438,0.20218579234972656,-0.05798816568047338,0.03990024937655856,-0.08414634146341471,0.6483870967741936,0.1258941344778255,0.12075983717774763,0.1248554913294797,0.11290322580645173,0.863036303630363
2010-05-31,0.09689922480620172,0.19999999999999996,0.004830917874396379,0.05838509316770191,0.0792951541850222,0.4719101123595506,0.22926093514328816,0.2044444444444442,0.06308411214953269,-0.02196193265007307,-0.07131901840490795
2010-06-30,0.06837606837606836,0.15906127770534573,-0.06382978723404265,0.0490196078431373,0.055488540410132625,0.6292466765140323,0.09963547995139743,0.043529411764705817,0.17212121212121212,-0.1577698695136418,0.7084468664850134
2010-07-31,0.06540880503144653,0.14267352185089988,-0.0012468827930175452,0.03836633663366351,-0.017060367454068137,0.4925149700598801,0.24220963172804533,0.2710280373831775,0.1353013530135303,-0.0197740112994349,0.7896935933147633
2010-08-31,0.05974025974025965,0.13994565217391308,0.0,0.03245942571785276,-0.03264094955489616,0.7411575562700965,0.19191919191919204,0.2697740112994351,0.06382978723404253,0.01584786053882703,0.9381818181818182
2010-09-30,-0.01529411764705868,0.01800720288115243,-0.17364016736401666,0.0,-0.08414239482200647,0.3450134770889488,0.20523415977961434,0.11210191082802545,-0.035955056179775347,-0.1354430379746837,-0.39522342064714944
2010-10-31,0.06351183063511856,0.14375000000000004,-0.05769230769230771,0.03427172582619331,0.03115727002967361,0.3277310924369745,0.21246458923512757,0.22881355932203395,0.18660287081339733,-0.03366058906030844,1.0161001788908766
2010-11-30,0.05256723716381417,0.12117503059975498,-0.07809110629067251,0.03549571603427171,0.0028248587570620654,0.28897849462365577,0.1454545454545455,0.13188220230473768,-0.023460410557184508,-0.04941482444733436,0.5919463087248322
2010-12-31,0.04166666666666674,0.1116389548693586,0.0009107468123861207,0.02328159645232808,-0.0009099181073702889,0.29905437352245867,0.0668103448275863,0.05934065934065935,-0.04525288376220049,-0.043424317617866026,1.2813852813852815
2011-01-31,0.08322824716267352,0.11980440097799505,-0.09888579387186625,0.05506883604505619,0.3061516452074391,0.23453237410071925,0.2517289073305671,0.304975922953451,0.059466019417475646,0.04579025110782853,-0.33612740989103107
2011-02-28,-0.003865979381443174,0.06809078771695587,-0.18676470588235305,0.006345177664974555,-0.23809523809523814,-0.02863961813842475,0.17956204379562024,0.027397260273972712,0.009603841536614643,0.11433172302737526,-0.3764150943396227
2011-03-31,0.0389016018306636,0.08823529411764697,-0.06049822064056931,0.024590163934426146,0.00591133004926081,-0.06984969053934564,0.2622169249106079,0.09801762114537449,0.007157464212679043,0.1811797752808988,-0.031135531135531136
2011-04-30,0.030915576694411362,0.055681818181818166,-0.08291457286432158,0.029976019184652314,0.011984021304926706,0.00391389432485334,0.16010165184243963,0.14648910411622285,0.026721479958890182,0.09710144927536213,-0.3038086802480071
2011-05-31,0.028268551236749095,0.07126436781609202,-0.09374999999999989,0.021126760563380254,-0.014965986394557707,0.22464558342420937,0.17546012269938638,0.16113161131611342,0.09890109890109877,0.08083832335329344,0.006606110652353392
2011-06-30,0.030857142857142916,0.059617547806524174,-0.010330578512396715,0.028037383177570208,-0.05485714285714283,0.029918404351767736,0.15911602209944764,0.06764374295377684,0.03619441571871751,0.04507042253521121,-0.05183413078149912
